"CAIXABANK GESTION ALFA, FI",4806,03/10/2014,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK GESTION CONSERVADOR VAR 3, FI",3565,28/09/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"CAIXABANK GESTION TOTAL, FI",2210,11/09/2000,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK HORIZONTE ENERO 2018 II, FI",4415,18/11/2011,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK INTERES 3, FI",4945,05/02/2016,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK ITER, FI",4182,27/11/2009,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK MONETARIO RENDIMIENTO, FI",2680,23/01/2003,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK MULTIDIVISA, FI",182,11/06/1990,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK MULTISALUD, FI",1552,07/08/1998,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK OPORTUNIDAD, FI",2342,06/04/2001,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA ALTA CALIDAD CREDITICIA, FI",1904,17/09/1999,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA CORPORATIVA, FI",3346,30/12/2005,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA DOLAR, FI",21,30/07/1986,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA EURO, FI",3610,08/11/2006,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA FLEXIBLE, FI",2298,17/01/2001,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA SELECCION EMERGENTES, FI",3114,02/02/2005,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA SELECCION GLOBAL, FI",2490,30/10/2001,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA SELECCION HIGH YIELD, FI",3120,09/02/2005,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK RENTA FIJA SUBORDINADA, FI",4988,15/04/2016,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK SELECCION ALTERNATIVA, FI",4958,04/03/2016,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK SELECCION RETORNO ABSOLUTO, FI",3268,21/09/2005,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAIXABANK SELECCION TENDENCIAS, FI",4536,14/12/2012,15,"CAIXABANK ASSET MANAGEMENT SGIIC, S.A.","CECABANK, S.A."
"CAJA INGENIEROS BOLSA EURO PLUS, FI",1469,08/06/1998,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS BOLSA USA, FI",3018,24/09/2004,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS EMERGENTES, FI",2997,12/08/2004,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS FONDTESORO CORTO PLAZO, FI",2512,23/11/2001,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS GESTION ALTERNATIVA, FI",2940,03/05/2004,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS GESTION DINAMICA, FI",4276,29/10/2010,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS GLOBAL, FI",1833,03/06/1999,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS IBERIAN EQUITY, FI",3231,08/07/2005,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS PREMIER, FI",3715,14/12/2006,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA INGENIEROS RENTA, FI",553,27/02/1995,193,"CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.","CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO"
"CAJA LABORAL AHORRO, FI",3581,24/10/2006,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL BOLSA, FI",511,28/07/1994,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL CRECIMIENTO, FI",508,28/07/1994,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL PATRIMONIO, FI",509,28/07/1994,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL RENDIMIENTO, FI",960,08/05/1997,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL RENTA FIJA A LARGO, FI",1865,30/06/1999,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL RENTA FIJA EURO, FI",2403,31/05/2001,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAJA LABORAL RENTA FIJA GARANTIZADO X, FI",1978,30/12/1999,161,"CAJA LABORAL GESTION, S.G.I.I.C., S.A.",CAJA LABORAL POPULAR COOP. DE CREDITO
"CAMINOS BOLSA EURO, FI",2327,15/03/2001,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"CAMINOS BOLSA OPORTUNIDADES, FI",660,12/06/1996,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"CARTERA OPTIMA DECIDIDA, FI",2408,13/06/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CARTERA OPTIMA DINAMICA, FI",2410,13/06/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CARTERA OPTIMA FLEXIBLE, FI",2310,09/02/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CARTERA OPTIMA MODERADA, FI",2407,13/06/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CARTERA OPTIMA PRUDENTE, FI",2442,26/07/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CARTERA SELECCION, FI",4443,17/02/2012,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"CARTERA VARIABLE, FI",1678,23/12/1998,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"CARTESIO X, FI",2908,15/03/2004,221,"CARTESIO INVERSIONES, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CARTESIO Y, FI",2909,15/03/2004,221,"CARTESIO INVERSIONES, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CATALANA OCCIDENTE BOLSA ESPAÑOLA, FI",2688,07/02/2003,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"CATALANA OCCIDENTE BOLSA MUNDIAL, FI",3766,13/02/2007,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"CATALANA OCCIDENTE EMERGENTES, FI",4879,19/06/2015,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"CATALANA OCCIDENTE PATRIMONIO, FI",2689,07/02/2003,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"CATALANA OCCIDENTE RENTA FIJA CP, FI",2687,07/02/2003,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"CCM FONDEPOSITO, FI",2930,19/04/2004,128,"IMANTIA CAPITAL, S.G.I.I.C., S.A.","CECABANK, S.A."
"COMPAS EQUILIBRADO, FI",4863,27/03/2015,105,"INVERSIS GESTIÓN, S.A., SGIIC","BANCO INVERSIS, S.A."
"COMPOSITUM GESTION, FI",1714,22/01/1999,29,"GVC GAESCO GESTIÓN, SGIIC, S.A.","SANTANDER SECURITIES SERVICES, S.A."
"COMPROMISO FONDO ETICO, FI",3385,08/02/2006,61,"BNP PARIBAS GESTION DE INVERSIONES, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"CREDIT AGRICOLE BANKOA RF CORTO PLAZO, FI",3502,21/07/2006,35,"CREDIT AGRICOLE MERCAGESTION, S.A., SGIIC","BANKOA, S.A."
"CREDIT AGRICOLE MERCAEUROPA EURO, FI",3239,18/07/2005,35,"CREDIT AGRICOLE MERCAGESTION, S.A., SGIIC","BANKOA, S.A."
"CREDIT AGRICOLE MERCAPATRIMONIO, FI",244,28/06/1991,35,"CREDIT AGRICOLE MERCAGESTION, S.A., SGIIC","BANKOA, S.A."
"CREDIT AGRICOLE SELECCION, FI",2988,30/07/2004,35,"CREDIT AGRICOLE MERCAGESTION, S.A., SGIIC","BANKOA, S.A."
"CREDIT SUISSE BOLSA, FI",1270,12/12/1997,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CREDIT SUISSE EQUITY YIELD, FI",3025,05/10/2004,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS CORTO PLAZO, FI",274,23/10/1991,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS DIRECTOR BOND FOCUS, FI",1428,04/05/1998,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS DIRECTOR FLEXIBLE, FI",3180,12/05/2005,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS DIRECTOR GROWTH, FI",100,20/04/1988,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS DIRECTOR INCOME, FI",2542,23/01/2002,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS DURACION FLEXIBLE, FI",3687,24/11/2006,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS ESTRATEGIA GLOBAL, FI",1856,23/06/1999,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS GLOBAL AFI, FI",1392,02/04/1998,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS GLOBAL FONDOS GESTION ACTIVA, FI",3149,11/03/2005,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS GLOBAL MARKET TRENDS, FI",4999,06/05/2016,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS RENTA FIJA 0-5, FI",3688,24/11/2006,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CS RENTA VARIABLE INTERNACIONAL, FI",250,11/07/1991,173,"CREDIT SUISSE GESTION, S.G.I.I.C., S.A.","CREDIT SUISSE AG, SUCURSAL EN ESPAÑA"
"CX BONS CORE, FI",2609,29/08/2002,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX BORSA DIVIDENDS, FI",4458,16/03/2012,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX BORSA EMERGENT, FI",1872,16/07/1999,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX BORSA ESPANYA, FI",3151,18/03/2005,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX BORSA EUROPA, FI",993,21/05/1997,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX CREIXEMENT, FI",3272,21/09/2005,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX DINER, FI",2838,05/09/2003,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX EVOLUCIO FEBRER 2017, FI",4213,16/04/2010,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX EVOLUCIO MARÇ 2017, FI",4161,18/09/2009,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX FONDTESORO LARGO PLAZO, FI",578,28/06/1995,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX LIQUIDITAT, FI",3650,16/11/2006,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX MIXT INTERNACIONAL PLUS, FI",720,11/10/1996,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX MIXT INTERNACIONAL, FI",162,05/07/1989,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX MULTIACTIU 100, FI",2810,22/07/2003,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX MULTIACTIU 30, FI",3516,28/07/2006,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX MULTIACTIU 70, FI",4842,16/01/2015,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX MUNDIBORSA, FI",1890,13/08/1999,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX PATRIMONI PLUS, FI",2591,05/06/2002,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX PATRIMONI, FI",2705,28/02/2003,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
"CX RENDA FIXA INTERNACIONAL, FI",524,03/11/1994,20,"CATALUNYACAIXA INVERSIO, S.G.I.I.C., S.A.","CATALUNYA BANC, S.A."
CYGNUS VALUE FI,4616,14/06/2013,213,"CYGNUS ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"DALMATIAN, FI",2003,28/01/2000,185,"UBS GESTION, S.G.I.I.C., S.A.","UBS BANK, S.A."
"DB MULTIESTRELLAS, FI",4741,16/04/2014,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DB TALENTO BOLSA GLOBAL, FI",4844,16/01/2015,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DB TALENTO GESTION CONSERVADORA, FI",4816,17/10/2014,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DB TALENTO GESTION FLEXIBLE, FI",4770,06/06/2014,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DEEP VALUE INTERNATIONAL, FI",4828,14/11/2014,37,"GESIURIS ASSET MANAGEMENT, SGIIC, S.A.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"DEUTSCHE CRECIMIENTO CONSERVADOR, FI",1064,25/06/1997,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DIAGONAL TOTAL RETURN, FI",4951,12/02/2016,137,"GESALCALA, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"DINERCAM, FI",3449,28/04/2006,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"DINFONDO, FI",261,01/08/1991,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"DINVALOR GLOBAL, FI",1477,10/06/1998,126,"GESTIFONSA, S.G.I.I.C., S.A.","BANCO CAMINOS, S.A."
"DUX INTERNATIONAL STRATEGY, FI",4228,07/05/2010,206,"DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A."
"DUX MIXTO VARIABLE, FI",4012,14/05/2008,206,"DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A."
"DUX MULTIGESTIÓN MODERADO, FI",4901,04/09/2015,206,"DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A."
"DUX RENTA VARIABLE EUROPEA, FI",3192,01/06/2005,206,"DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A."
"DUX RENTINVER RENTA FIJA, FI",3191,01/06/2005,206,"DUX INVERSORES, SGIIC, S.A.","BANKINTER, S.A."
"DWS ACCIONES ESPAÑOLAS, FI",477,21/04/1994,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS AHORRO, FI",3676,24/11/2006,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS BONOS 2016, FI",4450,02/03/2012,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS CRECIMIENTO, FI",1470,08/06/1998,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS FONCREATIVO, FI",1543,31/07/1998,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS FONDEPOSITO PLUS, FI",1419,30/04/1998,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS MIXTA, FI",265,27/08/1991,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"DWS RENTA PLUS 2019, FI",4696,31/01/2014,142,"DWS INVESTMENTS (SPAIN), SGIIC, S.A.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"EDM CARTERA, FI",4043,11/07/2008,49,"EDM GESTION, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"EDM RENTA VARIABLE INTERNACIONAL, FI",4604,17/05/2013,49,"EDM GESTION, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"EDM RENTA, FI",530,22/12/1994,49,"EDM GESTION, S.A., S.G.I.I.C.","BANKINTER, S.A."
"EDM-AHORRO, FI",47,18/03/1987,49,"EDM GESTION, S.A., S.G.I.I.C.","BANKINTER, S.A."
"EDM-INVERSION, FI",46,18/03/1987,49,"EDM GESTION, S.A., S.G.I.I.C.","RBC INVESTOR SERVICES ESPAÑA, S.A."
"EDR IBERICO ADAGIO, FI",3867,20/07/2007,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
"EGERIA AHORRO, FI",4552,08/02/2013,100,"EGERIA ACTIVOS, S.G.I.I.C., S.A.","UBS BANK, S.A."
"EGERIA COYUNTURA, FI",174,01/03/1990,100,"EGERIA ACTIVOS, S.G.I.I.C., S.A.","UBS BANK, S.A."
"EGERIA GLOBAL, FI",4871,22/05/2015,100,"EGERIA ACTIVOS, S.G.I.I.C., S.A.","UBS BANK, S.A."
"ERV MIXTO, FI",1178,06/10/1997,185,"UBS GESTION, S.G.I.I.C., S.A.","UBS BANK, S.A."
"ESPAÑA FLEXIBLE, FI",2781,06/06/2003,43,"RENTA 4 GESTORA, S.G.I.I.C., S.A.","CECABANK, S.A."
"ESPINOSA PARTNERS INVERSIONES, FI",1629,22/10/1998,210,"ATL 12 CAPITAL GESTION S.G.I.I.C, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"ETCHEVERRIA MIXTO, FI",1664,04/12/1998,225,"ALPHA PLUS GESTORA, S.G.I.I.C., S.A.","SANTANDER SECURITIES SERVICES, S.A."
EUROAGENTES BOLSA MIXTO FI,219,21/02/1991,115,"EUROAGENTES GESTION, S.A., S.G.I.I.C.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"EUROAGENTES RENTA, FI",218,21/02/1991,115,"EUROAGENTES GESTION, S.A., S.G.I.I.C.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"EUROAGENTES UNIVERSAL, FI",1548,07/08/1998,115,"EUROAGENTES GESTION, S.A., S.G.I.I.C.","DEUTSCHE BANK, SOCIEDAD ANONIMA ESPAÑOLA"
"EUROVALOR AHORRO DOLAR, FI",3123,09/02/2005,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR AHORRO EURO, FI",3621,08/11/2006,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR ASIA, FI",2876,16/12/2003,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR BOLSA ESPAÑOLA, FI",2348,20/04/2001,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR BOLSA EUROPEA, FI",1452,01/06/1998,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR BOLSA, FI",351,24/09/1992,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR BONOS ALTO RENDIMIENTO, FI",3328,14/12/2005,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
EUROVALOR BONOS CORPORATIVOS FI,4164,24/09/2009,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR BONOS EMERGENTES, FI",4292,02/12/2010,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR BONOS EURO LARGO PLAZO, FI",3345,30/12/2005,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR COMPROMISO ISR, FI",3188,25/05/2005,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR CONSERVADOR DINAMICO, FI",2649,26/12/2002,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR DIVIDENDO EUROPA, FI",3241,18/07/2005,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR EMERGENTES EMPRESAS EUROPEAS, FI",1488,18/06/1998,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
"EUROVALOR EMPRESAS VOLUMEN, FI",2613,19/09/2002,4,"ALLIANZ POPULAR ASSET MANAGEMENT, SGIIC, S.A.","BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA"
